id,kon1,kon2,kon3,kon4,kon5,kon6,kon7,kon8,kon9,kon10,kon11,kon12,kon13,kon14,kon15,kon16,kon17,nas1,nas2,nas3,nas4,nas5,nas6,nas7,nas8,nas9,nas10,nas11,nas12,nas13,nas14,nas15,nas16,nas17,rwa1,rwa2,rwa3,rwa4,rwa5,rwa6,rwa7,rwa8,rwa9,rwa10,rwa11,rwa12,rwa13,rwa14,rwa15,sdo1,sdo2,sdo3,sdo4,sdo5,sdo6,sdo7,sdo8,sdo9,sdo10,sdo11,sdo12,sdo13,sdo14,sdo15,sdo16,rz1,rz2,rz3,rz4,rz5,rz6,rz7,rz8,rz9,rz10,rz11,rz12,rz13,rz14,rz15,rz16,tjokowi,tprabowo,preferensi,gender
152,4,3,5,4,7,7,7,3,4,4,5,7,7,7,5,7,7,4,4,4,4,3,3,1,5,5,5,4,1,1,3,1,5,5,7,7,9,3,9,6,9,5,7,9,9,7,9,7,7,5,1,1,1,3,2,4,4,6,6,2,3,3,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,76,58,8,2
153,4,7,7,4,7,7,7,4,7,1,7,1,7,4,2,5,6,4,7,4,4,5,5,3,6,3,5,1,1,4,6,3,5,7,9,4,9,1,9,2,9,2,8,2,9,5,9,3,9,7,1,3,3,3,7,6,4,3,4,4,4,1,4,1,1,5,5,5,3,5,3,5,5,4,5,5,4,1,5,5,5,77,55,1,2
160,5,5,3,2,7,7,3,7,7,1,1,1,1,1,4,5,7,5,5,7,1,3,3,4,5,1,5,7,4,3,4,1,4,6,8,1,7,2,8,2,8,3,8,1,8,1,9,1,9,7,2,3,3,4,4,1,1,1,2,3,3,3,3,2,2,5,5,5,5,5,1,5,5,5,2,5,3,5,5,5,5,1,81,1,1
162,4,5,4,7,4,7,6,6,7,4,6,4,6,6,6,7,7,4,3,4,2,4,2,2,3,1,4,1,2,2,2,4,2,2,9,9,9,1,9,8,9,2,9,9,9,5,9,8,7,5,4,5,2,4,4,4,4,4,6,2,2,2,4,2,2,5,5,5,5,5,3,4,5,5,2,3,3,5,5,5,4,83,45,11,2
163,4,2,3,2,4,6,3,5,7,2,2,3,4,4,4,5,4,5,4,4,4,4,3,4,3,2,4,5,4,4,3,4,3,6,9,5,8,1,8,5,9,5,9,3,9,5,9,8,9,5,2,1,1,2,2,4,4,3,3,3,3,2,2,2,2,4,4,5,5,3,3,3,5,5,4,5,4,5,4,4,4,3,84,1,2
164,1,1,1,1,1,6,1,1,2,4,6,1,1,4,1,5,1,6,4,4,5,6,4,4,5,4,3,3,2,4,2,3,5,5,8,2,8,1,7,2,5,3,8,7,9,7,9,7,7,7,3,3,4,2,2,2,4,4,5,5,4,2,3,2,3,4,4,5,5,3,3,3,5,4,3,3,4,3,4,5,3,22,101,1,2
166,2,1,2,1,4,7,4,5,4,4,6,1,7,4,1,5,4,7,7,6,7,4,1,6,4,4,4,4,4,1,4,4,4,7,8,5,9,1,9,1,9,1,6,5,9,8,9,9,9,7,4,2,4,1,1,1,1,4,4,1,1,1,1,1,1,4,5,5,5,5,1,5,5,3,3,3,3,5,5,5,3,19,101,5,2
169,3,3,4,2,3,5,3,2,3,2,4,3,3,3,3,6,4,4,3,3,4,5,3,5,3,3,4,3,3,3,3,3,2,3,6,7,6,2,6,4,4,4,7,4,6,5,7,7,6,4,2,2,3,4,3,2,3,4,5,2,3,3,3,3,2,5,4,5,3,4,3,5,5,4,3,3,3,4,5,5,3,58,71,3,2
174,3,3,3,4,6,6,2,5,1,2,6,2,3,4,2,2,2,6,2,3,4,2,3,5,2,6,2,2,3,2,2,2,5,3,8,2,9,1,6,3,7,2,6,4,7,6,8,4,7,6,4,3,2,2,2,5,3,3,6,5,5,3,5,3,3,5,5,5,4,4,3,5,5,4,4,4,2,4,5,4,4,29,71,2,1
177,4,3,2,2,2,3,2,2,2,1,3,1,2,1,1,1,1,4,3,4,6,5,6,6,6,5,5,5,6,5,4,6,5,7,7,2,6,1,6,2,5,2,9,4,9,2,6,3,8,6,2,2,4,3,6,1,1,4,5,2,2,1,1,2,2,4,3,3,3,3,2,3,1,2,3,2,2,4,2,3,3,81,56,2,1
178,2,2,2,2,6,2,4,2,1,1,3,2,4,1,2,2,1,5,3,5,6,3,6,5,6,7,7,5,5,4,6,6,7,6,8,1,8,1,5,3,8,1,8,1,5,1,5,2,7,1,2,2,2,6,2,3,1,1,6,1,1,1,1,1,1,5,5,4,4,1,1,4,2,3,3,1,1,5,3,3,3,9,101,2,2
179,1,7,1,7,1,7,1,7,7,1,7,1,7,1,7,1,7,1,1,1,1,7,7,7,7,7,5,7,5,1,7,4,1,1,9,1,9,1,9,1,9,1,9,9,9,9,9,1,9,7,1,1,1,1,1,1,1,1,7,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,32,50,9,1
180,3,2,3,3,4,6,5,3,5,3,5,4,5,5,4,6,5,6,4,5,5,5,6,3,6,3,3,4,3,2,3,4,2,5,8,2,8,2,8,7,6,3,8,5,7,4,7,3,8,6,3,2,2,2,2,2,3,2,5,4,4,2,4,3,3,5,5,5,5,5,2,5,3,4,5,5,4,5,5,5,5,12,41,4,2
181,2,1,1,1,1,4,3,2,1,1,2,2,2,2,2,6,2,6,7,6,7,7,6,6,7,7,6,2,4,6,6,6,2,7,8,1,9,1,8,1,8,1,9,1,9,8,9,1,9,7,2,2,6,6,1,1,1,1,2,1,2,2,1,1,1,5,5,5,2,2,1,5,2,5,4,3,2,5,5,5,4,1,75,1,1
185,3,5,2,4,6,6,3,2,2,1,1,1,5,3,2,2,4,5,1,5,4,3,2,5,7,6,5,6,6,3,4,3,5,5,7,3,5,2,5,4,7,3,8,4,6,4,7,6,6,6,3,3,5,5,1,1,2,3,3,1,1,2,2,1,1,3,3,3,4,3,2,2,2,3,2,3,2,3,2,3,3,20,72,2,2
187,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,5,9,1,9,5,9,5,9,5,9,5,9,5,9,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,3,1,3,3,3,3,3,3,3,3,3,3,1,52,6,1
188,2,2,6,3,7,7,3,2,2,3,1,1,2,1,1,7,1,5,5,3,3,5,6,5,3,1,2,6,1,2,1,1,6,6,7,5,7,3,5,5,7,3,5,4,7,5,7,5,6,5,2,2,2,4,2,4,2,4,5,6,6,3,2,2,2,4,4,4,4,3,1,4,4,3,2,2,3,3,3,3,3,78,1,6,2
191,3,2,1,4,5,6,4,2,4,1,2,1,5,3,1,5,2,5,5,5,6,5,4,5,6,4,4,6,5,3,6,2,6,5,5,4,7,2,7,4,5,4,6,5,6,7,4,3,7,3,4,2,4,4,3,2,3,3,3,4,3,3,4,3,3,4,3,4,5,3,2,3,4,3,2,3,2,4,4,4,4,21,51,3,2
194,3,4,5,3,6,4,3,3,2,1,2,1,2,1,1,1,1,6,4,4,6,4,5,6,6,2,6,5,5,2,6,6,6,7,9,1,6,1,7,5,8,1,8,2,9,2,7,3,7,6,4,3,4,1,4,1,1,2,2,2,1,1,1,1,1,4,4,4,4,4,3,4,3,3,3,4,3,4,3,3,2,51,54,2,1
195,2,1,3,1,2,7,1,7,1,1,2,1,2,1,1,4,1,5,7,6,7,7,3,6,7,7,7,7,6,6,7,7,3,7,9,1,7,1,8,1,9,3,8,1,9,3,9,1,8,4,1,2,5,2,1,3,1,2,6,1,2,1,1,1,1,5,4,5,4,3,1,3,1,3,1,1,1,1,3,3,3,7,95,1,1
197,5,6,2,6,3,7,3,7,7,6,7,3,7,7,7,7,7,6,2,3,3,6,1,3,7,2,2,1,4,1,7,2,2,3,9,8,9,1,8,7,9,3,8,9,9,7,9,8,9,6,2,2,5,3,2,2,1,5,7,7,4,1,4,2,3,4,4,4,5,5,4,4,2,4,2,3,3,4,5,5,5,93,47,11,1
198,2,3,3,2,5,5,3,1,4,1,2,1,3,4,2,6,5,5,4,5,7,4,2,5,6,5,7,7,6,4,7,6,5,7,3,2,2,1,1,2,8,1,9,2,9,9,2,7,9,5,3,3,1,4,1,3,2,5,5,5,2,1,2,1,2,3,4,3,4,3,2,4,2,4,4,3,3,4,3,5,3,8,71,2,2
204,1,1,2,2,2,5,4,1,2,3,7,4,4,4,6,6,5,4,4,6,6,6,2,2,5,2,4,4,2,5,4,4,2,5,8,7,8,4,9,4,9,1,9,6,9,9,9,4,9,6,4,3,4,1,1,1,1,5,6,6,5,1,4,1,3,5,5,5,5,5,2,5,5,2,5,2,2,5,5,5,3,13,97,2,2
205,1,1,1,1,7,4,1,1,4,1,1,1,3,1,3,4,3,4,3,7,7,3,6,7,7,2,6,7,6,4,6,7,6,6,7,3,5,1,3,3,9,2,9,5,9,1,8,2,9,7,1,1,5,7,1,1,1,3,7,1,1,1,1,1,1,4,4,4,4,3,1,3,2,3,4,4,2,4,3,3,3,36,79,6,2
206,5,5,4,4,4,7,6,4,3,6,7,7,6,6,5,5,5,5,4,5,4,4,3,3,3,3,3,2,4,4,2,1,3,3,7,8,9,6,9,6,9,3,7,9,7,9,9,4,5,7,1,2,3,3,3,2,2,6,7,6,5,5,5,6,1,5,5,5,5,5,3,5,5,5,3,4,5,1,5,5,5,77,12,11,1
211,3,3,1,1,5,7,3,1,7,1,1,1,4,1,1,5,7,1,1,4,6,7,7,4,7,1,2,7,4,1,2,7,7,7,9,1,9,1,5,1,3,1,1,9,9,3,9,1,2,7,1,7,7,1,1,1,1,1,7,1,1,1,1,1,1,5,5,5,3,2,1,5,5,1,1,5,2,5,5,5,5,1,73,5,2
213,4,3,4,3,6,6,5,5,6,2,6,2,4,2,5,5,6,4,2,6,5,6,4,6,6,4,5,5,5,6,6,6,6,5,8,2,9,3,8,3,6,2,8,6,8,4,9,2,9,4,1,4,3,4,2,3,3,3,4,4,4,2,3,3,3,5,5,5,4,3,3,3,3,2,2,2,2,4,4,4,3,76,9,2,1
217,1,1,1,1,4,5,1,1,1,1,1,1,1,1,1,3,1,7,7,7,7,7,5,7,7,7,7,7,7,7,7,5,7,7,9,1,9,1,9,5,9,4,9,6,9,7,9,1,9,7,1,1,1,1,1,1,1,1,7,2,1,1,1,1,1,5,5,5,5,1,1,5,5,3,3,1,1,2,5,5,3,20,83,1,2
219,5,6,5,4,4,7,2,4,4,2,5,4,4,3,4,4,5,4,2,5,4,4,4,6,4,5,5,5,5,4,4,6,7,4,9,3,7,3,7,3,7,1,9,4,7,3,6,4,6,7,5,6,5,3,3,5,2,6,5,5,5,4,3,3,5,4,2,4,3,5,5,5,5,4,4,4,4,4,4,5,3,75,83,8,2
221,6,2,4,4,4,5,3,4,2,3,2,3,2,2,2,3,2,6,6,3,6,6,3,6,3,5,3,6,4,5,5,4,5,6,6,5,4,1,2,3,2,2,6,3,8,3,9,4,6,5,1,2,4,3,2,1,6,2,5,4,3,3,3,1,2,5,4,5,5,3,1,2,5,4,2,2,3,5,5,4,2,25,88,2,2
222,3,4,5,6,6,7,6,6,6,3,6,3,3,5,3,5,5,5,3,3,3,2,4,2,2,2,3,2,2,3,3,3,5,3,8,1,8,1,7,3,3,3,6,7,7,3,8,3,7,6,5,5,5,3,3,2,3,3,3,2,3,3,2,2,1,4,4,4,4,4,1,4,4,3,1,1,2,2,2,4,4,81,76,7,2
224,5,1,1,1,4,4,6,3,4,1,6,1,4,1,2,2,3,5,5,7,7,5,5,7,6,6,7,7,7,3,7,6,7,7,4,1,1,1,1,4,2,1,3,2,6,1,9,2,6,5,2,1,2,3,1,2,1,2,5,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,31,54,2,1
228,5,6,4,6,6,5,4,2,7,2,6,2,6,4,3,6,4,2,2,4,2,2,2,2,6,2,6,2,5,2,5,4,2,6,9,2,9,1,9,7,9,2,8,4,9,7,9,3,9,3,4,2,3,3,4,5,3,4,4,2,2,1,4,2,3,5,5,5,3,5,3,5,4,4,2,2,4,3,5,5,4,21,31,6,2
230,7,1,1,1,1,1,1,7,1,1,1,1,1,1,1,7,1,5,4,7,4,7,7,5,1,7,1,4,7,7,7,1,1,5,1,1,9,1,1,1,1,1,5,9,1,1,9,1,9,7,1,1,1,1,7,1,1,4,1,1,1,1,1,1,1,5,5,1,5,1,1,1,3,5,1,1,1,5,5,1,1,31,31,6,1
231,5,2,1,1,4,2,1,1,7,1,1,1,4,4,4,7,1,4,4,7,6,6,7,7,6,2,6,7,6,3,5,7,7,7,8,2,5,2,5,1,1,1,9,3,5,1,7,2,7,7,4,4,7,1,1,2,1,7,7,7,7,1,4,2,4,4,3,3,3,1,2,1,1,1,1,1,1,1,1,5,1,21,92,1,1
232,2,2,2,2,1,6,2,6,1,1,1,1,1,1,1,5,3,6,4,6,6,6,6,6,2,6,6,2,6,2,6,2,3,7,9,1,9,1,9,1,9,1,9,7,9,1,9,1,9,7,3,5,6,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,1,5,5,5,5,5,2,5,5,5,5,11,61,1,1
233,1,4,6,4,5,6,6,1,2,2,6,2,4,1,1,3,1,6,4,2,6,3,3,7,3,2,2,2,1,3,2,2,3,5,9,2,9,1,9,1,8,1,9,1,9,4,9,1,9,7,1,1,3,7,7,7,7,1,4,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,2,3,5,5,5,5,5,1,51,1,1
236,5,3,4,3,4,6,3,5,6,3,2,3,4,2,2,4,6,5,3,4,3,5,4,4,5,3,4,4,4,3,4,6,4,4,6,3,7,3,5,6,7,4,7,4,5,6,7,6,8,5,2,3,3,2,4,3,4,3,4,5,3,3,3,3,4,4,4,3,3,4,2,3,3,3,2,2,2,3,2,3,2,31,36,4,1
237,1,1,4,1,1,7,4,1,4,4,7,1,7,7,7,7,1,4,7,4,4,7,7,7,7,4,1,1,4,1,7,1,1,7,9,1,9,1,9,1,9,1,9,9,9,1,9,5,9,7,1,1,7,1,1,1,7,7,7,1,1,1,1,1,1,5,5,5,5,5,1,5,5,1,1,5,5,5,5,5,1,1,51,1,1
238,6,4,2,4,6,6,4,1,1,6,6,2,5,3,2,5,1,6,5,5,7,3,6,5,7,7,5,3,6,1,3,4,4,7,5,3,8,2,5,5,5,1,9,3,9,1,8,3,9,7,4,4,4,1,4,3,1,4,4,1,6,1,1,1,1,4,4,5,4,2,1,5,5,4,3,3,3,5,4,4,3,8,57,1,1
239,2,2,2,1,1,4,7,2,7,1,2,3,4,3,4,5,1,6,7,4,7,7,5,7,4,2,5,7,4,4,6,5,4,6,7,2,9,1,9,2,9,9,9,2,9,4,9,2,9,5,7,7,7,1,2,2,1,6,6,3,7,2,3,1,1,5,4,5,4,4,3,4,5,5,5,5,5,5,5,5,5,1,101,1,1
242,6,4,4,5,6,6,7,6,6,4,4,4,6,3,5,6,6,3,2,3,3,3,3,2,3,2,2,3,2,2,2,2,3,2,9,3,8,2,9,6,8,3,8,6,8,7,9,5,6,6,3,4,4,3,2,4,3,3,5,6,4,2,2,3,3,5,5,5,5,5,2,5,5,5,2,2,5,1,5,5,5,50,75,6,2
244,5,7,3,7,5,7,5,7,7,7,7,7,4,7,3,6,7,5,5,5,3,3,1,7,1,1,1,1,4,1,1,3,6,7,9,7,9,3,9,7,9,1,9,9,9,9,9,6,9,7,1,1,1,1,1,1,1,5,7,7,6,1,3,1,1,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,101,63,11,1
245,4,4,1,1,7,7,7,7,7,1,7,4,7,7,7,7,5,7,4,4,4,4,1,1,7,1,1,1,4,1,4,7,1,4,9,1,9,1,9,5,9,5,9,5,9,5,9,9,9,7,1,1,1,7,1,7,1,1,7,4,4,1,1,1,1,5,5,5,5,5,1,5,3,5,5,3,3,3,5,4,5,55,54,6,1
246,4,3,4,3,4,7,4,3,5,2,4,4,4,4,2,4,4,5,4,4,4,4,5,5,5,4,4,4,3,4,4,7,7,4,9,5,9,1,9,3,9,1,8,1,9,5,8,2,9,7,4,4,4,4,4,6,1,5,6,4,4,2,2,2,2,4,4,4,4,4,3,4,5,4,5,5,3,5,5,5,3,37,101,3,2
248,3,3,1,4,3,6,3,2,2,2,6,3,7,5,5,6,3,5,3,6,4,5,5,5,5,5,5,7,3,5,6,3,6,5,8,7,9,2,8,2,8,4,6,3,8,9,9,3,8,6,2,3,3,2,2,3,3,2,6,3,2,2,2,2,1,5,5,5,5,5,2,5,5,5,2,4,4,4,1,5,4,26,84,1,2
249,6,5,3,6,4,7,4,7,6,7,7,2,7,7,4,6,4,6,5,3,6,4,7,4,7,6,7,7,2,7,7,4,6,4,9,1,9,5,5,8,9,2,9,8,7,8,8,7,7,6,4,4,2,4,2,2,2,3,6,3,2,2,2,2,4,4,4,5,4,5,4,4,5,5,4,3,5,1,5,5,5,88,48,11,1
251,4,1,7,7,4,7,7,7,7,7,7,7,7,7,1,1,7,4,4,1,1,4,1,1,1,1,7,1,4,1,1,1,7,1,9,9,9,1,5,5,9,1,9,9,9,5,9,9,9,7,1,1,1,7,7,7,7,1,1,7,7,1,7,1,7,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,101,51,11,1
252,7,3,2,1,4,7,1,7,4,1,1,1,7,7,4,5,7,7,6,7,7,7,7,7,5,1,3,7,4,1,5,7,6,7,9,3,9,1,9,3,9,3,8,9,9,1,9,3,9,7,4,5,6,1,7,1,1,1,1,6,5,1,1,1,1,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,4,1,101,1,1
254,2,2,2,5,7,7,2,2,6,2,2,5,6,2,2,2,6,2,2,5,4,2,2,4,7,2,2,7,3,2,6,3,6,6,9,2,9,1,8,2,7,2,8,5,8,3,8,5,9,7,4,4,4,2,2,6,3,3,6,2,6,2,2,2,2,4,4,4,4,4,2,4,5,5,3,5,4,4,4,4,4,24,101,1,2
256,3,5,4,6,7,7,6,4,7,4,7,5,7,7,7,7,7,3,2,3,4,4,4,3,3,1,1,1,2,1,1,2,2,4,9,3,9,2,8,2,8,1,7,9,9,8,9,9,9,5,1,3,5,1,4,2,1,5,7,7,3,1,1,1,1,5,5,5,5,5,1,5,5,5,1,3,5,5,5,5,5,67,20,11,1
257,6,3,6,7,4,7,2,2,7,1,7,7,7,7,6,6,7,6,1,1,2,5,1,3,4,1,2,1,2,2,2,2,2,2,9,3,7,2,8,8,8,2,6,9,8,8,8,5,9,6,4,7,6,2,3,3,6,2,5,7,6,4,4,2,2,5,5,5,5,3,4,5,5,5,2,2,4,5,4,5,5,101,8,11,1
259,7,7,7,4,6,7,7,7,7,4,7,7,7,7,7,7,7,2,3,1,7,5,5,4,4,1,2,1,4,1,1,4,1,1,9,6,9,1,9,4,1,3,9,9,9,6,9,2,9,7,5,6,7,1,1,5,1,3,6,1,2,1,5,3,1,5,5,5,5,5,1,5,5,5,1,1,1,5,5,5,5,72,60,11,1
260,5,6,6,6,7,7,7,7,7,2,7,5,7,7,7,7,7,3,1,1,2,2,3,1,1,1,2,1,1,1,1,1,1,1,9,8,9,8,9,7,8,1,6,9,9,8,9,9,8,7,1,2,6,1,2,1,1,2,6,1,2,1,2,3,2,5,5,5,5,5,5,5,5,5,2,5,5,5,5,5,5,97,15,11,1
261,3,2,3,6,3,7,5,6,5,3,7,5,6,6,7,7,7,5,3,5,1,5,2,2,2,3,4,1,3,1,4,2,1,2,7,3,9,4,7,4,6,2,8,6,7,4,8,5,7,6,2,3,2,1,3,3,3,3,5,4,4,2,3,3,3,5,4,5,5,4,1,5,5,4,2,4,5,5,4,5,4,65,40,11,1
263,6,6,1,1,7,2,2,1,4,2,4,1,2,2,2,2,2,4,4,6,6,1,6,6,7,4,6,6,6,6,4,4,6,7,8,5,5,1,5,2,1,2,5,5,9,2,5,5,8,4,2,1,1,1,1,2,7,2,4,1,1,1,1,1,2,5,5,5,5,5,1,5,5,5,3,5,5,5,3,5,5,52,82,2,1
264,1,1,1,1,7,5,4,7,7,1,7,1,7,1,1,6,1,7,3,7,7,4,5,5,7,1,6,1,1,3,7,5,5,7,9,5,9,1,9,1,7,6,9,1,9,2,9,1,9,7,7,4,3,4,1,1,1,5,7,7,6,1,1,1,3,3,3,5,5,2,1,3,5,4,2,5,3,5,5,5,1,1,87,1,2
266,1,1,1,1,4,5,4,4,5,1,7,4,7,1,1,1,1,1,1,1,1,4,5,4,4,5,3,1,4,1,2,1,7,1,9,1,9,1,9,1,9,1,9,9,9,9,9,1,9,7,1,7,7,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,51,3,1
268,3,1,5,1,5,5,3,4,1,4,5,5,1,5,1,5,1,4,3,5,6,4,5,4,4,7,6,5,4,4,6,7,4,6,9,5,8,3,6,2,9,3,9,3,8,5,9,4,7,7,3,2,7,1,1,1,3,5,5,5,4,1,1,1,1,5,4,4,5,2,1,3,2,3,4,3,2,5,2,3,5,96,71,4,1
271,6,3,3,3,4,6,2,1,4,6,6,4,7,5,2,6,4,6,2,4,4,5,2,6,5,2,4,2,5,6,2,5,3,5,9,2,5,1,9,1,9,1,7,7,8,8,8,3,8,6,4,6,2,2,2,4,2,7,7,7,7,2,2,1,2,3,4,4,3,4,2,4,3,4,2,2,2,3,4,4,4,58,61,6,1
272,2,1,1,4,3,5,4,5,6,1,1,1,1,1,2,4,4,5,6,6,4,4,3,4,1,2,4,7,3,6,4,5,4,6,2,4,2,1,4,3,2,1,4,1,5,2,8,3,6,1,1,1,2,6,4,3,2,3,3,2,2,2,3,1,1,2,3,2,3,2,1,1,1,1,1,1,2,4,2,3,3,98,79,6,1
273,2,2,4,4,1,6,3,6,2,1,7,1,4,2,4,2,3,5,5,4,4,6,5,5,2,6,7,1,5,4,6,2,6,3,9,2,8,1,5,1,3,1,7,1,7,2,3,2,9,4,1,1,1,2,3,1,1,1,1,1,2,1,1,1,1,4,4,4,3,2,2,2,3,3,2,2,1,4,4,4,3,26,26,5,1
274,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,62,101,6,2
