id,kon1,kon2,kon3,kon4,kon5,kon6,kon7,kon8,kon9,kon10,kon11,kon12,kon13,kon14,kon15,kon16,kon17,nas1,nas2,nas3,nas4,nas5,nas6,nas7,nas8,nas9,nas10,nas11,nas12,nas13,nas14,nas15,nas16,nas17,rwa1,rwa2,rwa3,rwa4,rwa5,rwa6,rwa7,rwa8,rwa9,rwa10,rwa11,rwa12,rwa13,rwa14,rwa15,sdo1,sdo2,sdo3,sdo4,sdo5,sdo6,sdo7,sdo8,sdo9,sdo10,sdo11,sdo12,sdo13,sdo14,sdo15,sdo16,rz1,rz2,rz3,rz4,rz5,rz6,rz7,rz8,rz9,rz10,rz11,rz12,rz13,rz14,rz15,rz16,tjokowi,tprabowo,preferensi,gender
277,1,1,5,2,2,7,2,1,1,1,7,7,1,7,1,6,1,7,2,2,6,7,2,6,7,7,6,1,1,5,1,1,4,7,9,6,9,1,9,2,9,2,9,1,9,9,9,3,9,7,5,5,7,1,1,1,1,1,6,2,2,1,1,1,1,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,1,99,1,2
278,6,2,2,2,5,6,2,2,2,2,2,1,2,1,1,5,1,3,6,6,7,3,3,6,7,5,5,6,6,3,7,7,2,6,8,7,8,2,3,2,2,1,8,3,7,1,9,2,8,2,5,6,3,5,3,2,2,4,5,2,3,1,1,1,1,5,5,5,5,4,1,2,5,2,3,1,1,5,5,5,4,29,92,1,2
280,2,2,3,3,3,7,4,3,2,2,5,4,4,5,5,7,3,3,6,5,6,6,4,4,4,5,4,3,4,4,4,3,2,5,8,3,7,2,4,3,4,4,8,4,7,6,7,6,7,5,2,3,3,3,1,2,2,3,3,3,3,2,2,3,2,5,5,5,5,4,3,5,5,5,2,3,2,4,5,5,5,52,81,5,1
281,4,4,3,4,7,1,1,5,5,2,1,1,1,1,4,6,2,4,4,5,4,3,5,5,2,3,5,6,3,5,6,7,2,5,5,4,3,1,1,3,2,1,3,6,5,1,6,1,6,7,1,1,4,4,2,1,2,2,6,1,1,1,1,1,1,3,3,1,2,3,1,1,1,1,1,1,1,1,1,1,1,38,41,7,1
283,6,2,1,1,1,2,3,5,1,1,1,1,2,2,2,2,2,6,3,3,7,4,6,6,3,6,5,5,5,4,7,6,5,3,2,1,7,1,1,2,1,2,6,5,5,9,9,2,1,1,1,1,3,1,1,3,7,3,4,1,1,1,1,1,1,5,5,3,3,1,2,2,3,3,3,2,1,4,3,4,3,1,91,1,2
287,3,4,3,4,7,7,7,7,7,7,7,7,7,7,7,7,7,4,2,2,4,2,2,1,1,1,1,1,1,1,1,1,1,1,9,1,9,1,9,8,9,1,9,9,9,1,9,3,9,4,7,7,6,1,7,3,1,1,4,7,7,5,5,1,4,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,101,50,11,2
294,2,2,3,3,2,5,2,5,2,2,5,1,4,4,1,2,2,5,2,3,3,5,5,4,3,3,3,3,3,4,3,4,3,5,7,6,7,3,7,4,6,3,5,6,4,6,7,1,6,5,4,3,3,2,5,3,5,2,3,2,3,2,3,4,3,5,5,5,5,4,1,4,3,2,3,3,3,4,5,5,4,15,61,1,1
298,4,4,3,4,4,6,5,1,4,3,4,2,5,4,3,6,3,4,3,5,4,6,2,3,6,5,5,5,4,3,3,5,2,6,7,3,7,1,5,3,3,2,5,9,8,2,5,3,2,6,4,4,4,3,3,3,2,5,5,2,2,3,3,1,2,4,4,4,4,2,1,3,4,3,2,2,3,4,3,4,3,31,21,6,2
300,6,4,5,5,7,7,6,2,4,3,6,1,6,2,5,7,6,6,4,3,4,3,4,6,7,2,3,4,3,2,3,3,1,3,7,3,9,3,9,3,9,3,7,3,9,5,9,1,9,6,2,2,2,2,2,2,2,3,4,4,4,2,2,2,2,5,5,5,5,3,3,5,5,4,3,3,3,4,3,4,4,51,51,8,2
301,3,2,6,3,7,6,5,1,1,1,7,1,4,1,1,1,1,5,2,7,7,5,4,5,7,7,4,1,5,7,5,7,7,2,6,9,9,1,9,9,9,5,9,5,9,5,9,9,6,7,1,1,1,1,1,1,1,7,7,7,4,4,4,4,7,5,5,5,5,5,1,5,5,1,1,1,5,5,5,5,3,1,101,1,2
303,4,5,4,6,4,5,4,5,6,3,6,3,6,4,4,5,4,4,2,3,3,5,3,4,3,2,6,3,3,2,5,2,4,5,9,1,9,2,9,2,9,3,9,8,8,6,9,1,9,6,3,5,5,4,4,3,3,5,6,5,3,3,3,2,2,5,5,5,5,4,3,5,5,4,3,4,3,4,3,5,4,51,71,10,2
306,1,1,1,1,3,5,2,4,1,1,2,1,1,2,1,1,1,1,6,7,7,3,4,5,3,7,5,6,4,7,6,4,5,5,2,1,5,1,1,1,1,2,6,3,6,4,2,3,3,6,2,7,3,2,2,3,2,2,2,1,7,1,1,1,1,2,2,1,2,2,1,1,1,1,1,1,1,3,2,2,2,51,72,6,1
308,5,2,3,2,6,6,2,1,3,1,4,2,4,1,2,5,1,3,5,3,4,5,4,6,7,3,6,3,5,2,5,7,3,7,9,1,1,1,1,2,9,1,6,1,9,2,9,1,9,5,4,4,2,1,1,1,1,3,5,1,2,1,1,1,1,2,2,1,3,4,1,1,1,1,2,1,1,4,1,2,1,41,101,1,2
310,1,7,1,1,7,7,7,7,7,1,7,1,7,7,1,5,7,7,1,7,7,1,1,7,1,1,1,1,1,1,1,1,7,1,9,8,9,7,9,8,9,1,9,9,9,9,9,9,9,1,7,1,7,1,1,1,7,1,7,7,1,1,1,1,7,5,5,5,5,5,1,5,5,5,4,5,5,5,5,5,5,99,99,6,2
311,4,4,3,5,4,5,4,5,4,3,5,3,6,3,4,4,4,4,4,3,5,5,5,4,4,4,5,3,3,3,4,5,4,5,9,5,7,1,7,5,7,3,6,5,6,5,9,7,7,5,3,4,4,3,4,4,3,4,5,3,5,4,4,5,3,4,4,3,3,4,3,4,3,3,3,4,2,3,3,3,3,64,54,3,2
315,1,1,1,1,4,5,3,3,1,5,1,1,3,1,1,4,3,5,3,6,7,4,3,5,5,7,7,7,5,4,7,4,6,7,7,4,3,1,5,6,5,1,9,4,9,1,9,1,9,7,1,1,1,4,1,1,1,4,5,1,4,1,1,1,1,5,5,4,5,1,1,3,1,2,5,5,1,5,5,4,1,53,81,1,2
316,6,3,2,1,1,1,1,3,6,1,1,1,1,1,1,2,1,5,6,7,3,7,6,6,7,1,1,7,1,7,2,7,1,2,6,1,1,1,1,7,2,1,3,1,9,1,7,1,9,7,1,1,1,1,1,1,1,2,7,1,2,1,1,1,1,1,1,1,5,1,1,1,1,1,1,3,1,1,1,1,1,51,73,1,1
317,1,2,1,1,3,2,2,6,3,1,4,1,4,1,1,4,1,4,6,6,7,7,7,7,7,5,5,4,5,4,7,6,7,7,8,2,5,1,7,1,5,2,6,1,8,2,8,5,9,7,6,6,6,2,3,2,5,4,6,1,2,1,1,1,1,4,4,4,3,2,1,4,1,4,3,4,1,2,4,2,1,81,20,2,2
320,4,4,4,2,6,4,3,2,5,3,3,1,1,1,4,4,3,4,4,4,6,4,6,5,5,3,3,4,2,6,3,4,4,2,7,6,7,3,3,5,4,4,4,6,4,6,3,6,4,6,3,3,5,3,3,3,3,3,3,4,3,5,4,4,5,4,4,3,2,3,2,4,3,3,4,3,2,4,4,4,3,31,81,1,2
323,5,6,5,4,6,6,6,3,4,2,6,3,4,5,3,4,3,5,2,3,4,2,3,3,5,4,4,2,4,3,3,4,5,6,8,2,8,2,7,5,9,2,6,7,7,6,8,2,8,5,2,3,5,4,3,2,3,3,5,4,3,2,3,3,3,4,4,5,4,3,4,4,5,3,4,3,4,3,5,4,4,62,63,10,1
324,3,1,4,4,7,7,1,1,1,7,7,1,7,7,1,7,1,7,1,7,7,7,7,7,7,1,1,1,1,1,1,7,7,7,9,9,9,1,9,1,9,1,9,1,9,1,9,1,9,7,1,7,1,1,7,1,7,1,1,7,1,1,1,1,1,5,5,5,5,5,3,5,5,5,1,5,5,4,5,5,5,38,75,7,1
328,3,3,4,2,3,3,3,4,2,2,3,2,3,2,2,4,2,6,5,5,6,5,6,6,4,1,6,3,4,4,6,5,4,6,3,3,8,2,5,4,6,1,8,6,8,4,4,3,8,6,5,3,6,3,2,3,5,6,6,5,2,1,3,2,3,4,4,4,4,4,1,4,3,4,2,4,2,3,4,4,3,10,55,2,1
330,1,1,7,4,7,7,7,7,7,7,7,7,7,7,7,7,7,1,4,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,9,1,9,4,9,1,2,1,2,9,9,5,9,9,9,7,4,4,4,1,1,4,7,6,7,1,1,7,4,2,2,5,5,5,5,5,5,5,5,5,5,5,1,1,5,5,5,101,101,6,1
331,5,5,4,7,6,7,4,7,7,7,5,7,7,7,7,7,7,4,1,2,1,2,2,1,2,1,1,1,2,1,1,1,1,1,9,5,5,5,9,5,9,5,9,8,9,5,9,8,9,6,1,1,4,4,6,6,6,7,6,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,101,10,11,1
334,3,3,5,3,3,6,3,2,4,5,7,2,3,5,3,5,7,5,4,3,6,5,5,4,6,4,5,1,6,4,4,5,4,5,7,2,9,1,6,3,9,3,7,7,9,5,8,2,9,5,2,2,6,3,3,2,2,2,6,3,3,2,2,2,2,5,5,5,5,5,2,5,5,5,3,3,5,5,5,5,5,26,76,6,2
335,4,7,6,7,7,7,7,6,3,6,7,5,7,7,1,1,4,7,2,5,7,5,7,3,5,4,6,7,5,6,5,1,1,2,9,3,9,2,1,3,9,3,9,1,9,6,9,1,9,6,6,4,6,1,5,3,1,7,6,3,7,1,1,1,1,5,5,5,5,5,3,5,5,4,3,5,4,5,5,5,5,5,7,10,2
338,3,1,1,1,4,4,3,1,4,3,3,1,4,1,2,2,1,3,7,4,6,4,1,2,4,4,3,2,1,1,1,1,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,101,1,1,2
339,3,3,3,4,4,7,5,6,6,4,3,5,4,6,4,5,6,5,3,5,4,4,3,3,3,3,4,5,3,3,4,4,5,6,6,4,7,3,8,4,4,3,6,4,7,6,7,7,6,6,3,5,5,3,1,2,3,5,6,6,5,2,3,2,3,5,4,5,5,3,1,4,5,5,4,3,2,5,5,4,3,31,34,4,1
340,1,2,2,1,5,5,1,1,1,1,1,1,1,1,1,1,1,4,4,4,5,3,2,5,6,6,6,6,6,6,6,6,6,6,2,2,5,1,1,1,2,2,2,2,3,2,1,2,4,2,1,1,1,7,2,5,2,1,1,1,1,2,2,2,1,5,5,5,5,2,1,4,2,3,2,1,1,4,3,3,2,39,92,3,1
341,5,2,3,4,6,7,7,4,5,4,7,5,5,5,5,6,5,4,5,4,3,4,1,3,5,2,3,1,4,3,5,4,2,5,9,5,9,1,6,3,8,2,7,5,8,5,6,1,9,7,2,3,4,2,2,3,4,1,6,3,2,2,1,1,2,5,5,5,4,4,2,5,5,5,3,4,2,4,5,5,4,43,41,6,1
344,5,2,1,4,7,7,1,1,7,4,7,7,7,7,4,7,7,7,7,7,7,6,1,1,1,1,1,1,1,1,1,1,4,1,9,1,1,1,9,9,9,1,9,1,9,9,9,1,9,7,7,7,7,1,7,1,7,7,1,7,7,7,7,1,7,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,101,101,6,1
347,5,4,6,1,5,7,4,2,2,2,3,1,5,2,2,2,7,5,1,4,7,1,6,7,7,6,4,7,3,4,4,5,7,4,8,5,9,1,9,3,9,5,9,8,9,5,8,8,9,7,1,1,4,1,1,3,1,2,7,1,4,1,1,1,1,5,4,5,4,3,1,4,5,2,5,3,3,3,3,3,1,11,101,1,2
349,5,4,2,1,1,4,1,4,1,1,3,1,6,1,1,1,1,5,4,6,6,5,5,5,4,6,5,4,5,3,7,7,7,5,8,4,7,2,8,5,4,4,6,6,8,5,9,7,7,5,2,2,2,4,1,2,2,4,6,4,3,2,3,3,3,5,5,5,3,1,1,4,5,1,1,3,3,5,5,4,3,15,71,5,2
351,6,7,2,2,7,7,7,2,7,4,4,2,3,4,4,6,6,5,2,6,6,6,3,2,5,2,6,6,3,4,3,4,4,7,9,4,9,1,9,3,9,3,8,9,8,7,9,6,9,6,2,2,6,1,3,5,3,5,6,6,4,1,1,1,2,5,5,5,5,3,2,5,5,4,4,3,4,5,5,5,4,93,21,3,2
353,5,4,5,2,4,6,4,2,3,1,3,1,1,1,2,3,4,4,3,3,4,4,5,3,6,4,5,7,5,4,6,4,5,4,9,8,5,1,5,2,8,2,9,7,6,5,5,3,9,6,3,2,3,3,4,2,4,4,3,5,4,3,4,3,3,4,4,5,5,4,1,5,5,4,2,3,3,4,5,5,2,11,21,3,2
355,6,2,7,6,6,7,1,4,6,2,6,5,6,3,4,5,5,6,4,2,2,3,2,6,4,6,5,2,4,2,4,3,3,4,9,2,8,1,8,5,8,2,9,2,9,3,9,1,9,6,2,3,5,2,3,3,5,3,3,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,3,22,101,2,1
356,1,1,1,1,7,6,7,7,1,1,1,1,1,1,1,1,3,3,7,7,6,1,1,1,1,7,4,7,1,7,4,1,7,3,1,1,1,1,1,5,1,1,5,1,9,1,8,1,9,7,1,1,1,7,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,1,1,1,1,3,1,1,1,5,1,3,1,43,44,6,1
357,4,4,2,4,5,7,7,6,4,4,7,4,4,7,5,6,2,6,4,4,4,5,2,1,2,2,4,1,6,4,3,2,1,7,7,5,9,1,9,5,3,3,9,1,9,3,9,7,9,4,1,3,4,4,3,3,3,2,3,2,2,3,3,3,3,5,5,5,5,4,3,5,5,3,4,5,1,4,5,5,4,51,81,3,1
358,7,1,1,2,7,7,4,4,1,4,4,4,4,4,1,4,4,7,4,4,7,4,4,4,7,7,4,4,4,4,1,1,1,1,9,9,9,1,5,5,9,1,9,5,9,1,9,5,9,7,4,7,7,1,4,4,4,1,7,1,4,1,1,1,1,5,5,3,3,3,1,1,5,5,1,3,1,3,5,5,3,1,101,1,1
359,3,1,1,1,2,5,3,2,5,5,2,2,5,5,5,2,2,5,5,5,5,5,5,3,6,6,3,2,2,2,2,2,6,6,8,1,7,2,9,2,8,2,9,1,8,2,9,1,8,3,3,5,5,3,5,5,5,3,3,5,5,5,5,5,5,5,5,5,5,4,1,4,4,4,4,4,4,4,4,4,4,42,52,3,2
361,6,2,4,2,2,7,5,4,5,2,5,3,5,5,3,4,5,6,4,4,5,6,3,2,3,2,5,4,2,3,4,2,3,4,9,2,9,2,8,4,9,2,7,9,8,2,8,3,9,7,1,2,6,4,2,2,1,5,4,2,2,1,2,2,4,5,5,5,5,5,1,5,5,5,1,5,4,1,5,5,5,77,92,2,2
362,4,5,5,5,4,7,7,1,4,7,7,6,7,7,4,6,6,4,2,3,3,6,1,2,6,2,3,1,1,1,2,2,2,6,9,3,9,5,9,5,9,5,8,9,9,5,9,8,9,6,4,4,5,2,4,4,4,4,3,2,2,3,4,2,2,5,5,5,5,5,3,5,5,5,4,5,5,5,5,5,5,23,61,3,2
366,6,3,5,4,3,4,3,4,6,4,2,2,4,3,3,3,4,6,4,2,4,5,5,4,3,2,5,6,5,3,4,5,4,5,7,7,7,1,8,5,4,3,7,8,8,5,8,5,7,5,2,2,4,6,2,3,2,5,5,2,2,3,3,2,3,4,4,4,5,4,2,4,4,4,3,2,2,5,4,5,4,40,61,6,1
369,4,2,4,3,7,7,5,5,4,4,7,4,7,5,4,4,7,4,5,5,5,2,1,2,3,2,3,1,4,2,3,1,4,1,9,4,9,4,9,7,7,1,6,9,7,9,9,3,8,6,2,4,4,4,4,4,4,7,7,2,3,1,4,4,4,5,5,5,5,5,2,5,5,5,2,5,5,5,5,5,4,62,55,11,1
370,1,1,5,1,7,7,7,7,5,7,7,1,5,7,2,7,5,7,7,1,7,1,1,7,7,1,5,1,7,2,1,1,2,7,9,1,9,1,9,1,9,1,9,8,9,9,9,1,9,7,1,1,1,1,1,1,1,1,5,7,7,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,1,101,1,1
373,1,2,5,4,2,6,6,2,4,2,7,3,7,5,3,3,6,6,2,3,4,6,6,3,7,4,5,1,2,1,2,2,2,6,9,6,9,1,8,3,9,2,8,7,9,7,9,4,9,7,4,2,2,2,2,2,2,2,6,2,2,2,2,2,2,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,19,20,4,2
375,6,3,2,3,2,2,2,6,1,1,1,1,1,1,1,1,2,6,2,6,4,7,7,5,3,7,6,6,6,6,7,7,6,5,5,1,4,1,4,1,5,2,6,1,4,2,8,1,9,4,2,2,4,6,2,2,2,2,3,2,3,1,1,1,1,2,4,2,4,2,2,2,2,2,2,2,2,4,2,2,2,15,64,6,1
377,1,3,4,4,7,7,7,5,4,1,7,4,7,7,7,7,2,1,2,2,2,2,2,1,2,4,7,1,4,1,7,3,1,1,9,4,9,1,9,1,9,1,9,7,9,5,9,3,9,4,1,1,4,3,3,6,7,1,2,6,3,1,1,1,1,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,51,36,9,1
381,5,4,3,5,4,7,5,3,4,1,7,4,7,5,3,6,4,5,4,3,5,6,3,3,5,3,5,1,4,1,4,2,2,3,8,2,9,2,9,7,9,3,9,9,8,6,9,1,7,6,2,3,5,3,5,3,6,5,5,2,3,3,3,3,3,4,4,5,5,4,1,4,4,4,4,3,4,4,4,5,4,15,16,6,2
383,1,1,1,1,2,4,2,1,1,1,1,1,1,1,1,1,1,6,7,7,7,4,4,4,7,7,4,7,4,7,7,6,4,5,5,1,1,1,9,1,3,1,5,1,5,1,1,1,1,1,1,1,1,7,1,1,1,1,2,1,1,1,1,1,1,5,5,1,1,5,1,1,1,1,1,1,1,4,1,3,1,31,91,3,1
387,6,5,2,4,4,7,6,2,6,5,6,4,7,7,5,5,6,5,4,5,7,7,4,7,3,1,6,1,7,4,1,7,1,7,9,7,9,1,9,3,9,2,9,9,9,4,9,2,1,6,5,6,5,2,2,4,3,5,6,7,7,2,4,2,2,4,4,5,5,4,3,3,4,3,4,4,3,4,3,5,3,21,70,3,2
389,3,2,1,2,2,7,3,5,5,5,7,3,7,5,3,5,5,5,5,6,4,3,2,2,3,3,3,1,2,1,2,1,1,3,9,8,9,1,9,3,9,4,9,4,9,9,9,8,9,5,1,5,5,3,2,1,1,1,6,1,5,1,1,1,1,5,5,5,4,4,4,5,4,5,5,5,3,4,5,5,4,72,66,3,2
390,2,4,1,1,3,5,2,4,7,1,2,1,7,1,3,6,4,6,3,3,6,6,5,7,5,2,7,4,5,1,4,7,3,7,9,7,9,1,7,5,4,3,9,9,9,1,9,9,9,7,1,1,3,1,1,1,3,1,6,1,6,1,1,3,3,5,3,5,5,4,3,4,5,4,4,5,4,5,5,5,4,20,60,1,1
391,5,3,2,1,1,3,5,5,1,1,4,2,6,5,4,6,2,5,3,4,6,7,5,4,4,7,5,6,4,3,5,4,5,2,8,1,6,1,4,1,3,2,9,1,8,2,7,3,8,6,1,1,6,2,1,3,2,5,6,3,3,1,2,2,3,4,4,3,5,4,1,4,3,4,2,3,3,5,4,3,3,72,60,5,1
393,5,4,3,1,2,6,5,3,5,1,5,4,3,4,7,7,4,4,3,5,6,4,3,3,3,2,5,2,5,5,6,5,2,1,9,1,9,1,9,5,2,1,8,1,9,1,9,1,9,7,2,4,4,2,4,3,2,2,2,2,1,1,2,1,1,2,4,4,5,2,2,3,4,3,2,2,4,4,3,4,3,27,80,2,1
399,4,4,5,7,6,7,7,7,5,4,6,4,6,5,5,7,6,4,4,5,4,5,3,2,4,5,5,3,5,5,5,6,5,3,8,1,8,1,6,1,8,1,8,2,7,3,8,2,9,6,3,5,5,4,3,5,3,3,3,3,3,2,3,5,3,4,4,4,4,4,4,4,4,4,3,4,4,4,3,4,4,57,11,10,1
401,3,3,1,2,3,6,4,7,2,2,5,2,4,3,2,2,4,2,6,5,5,3,5,1,6,6,3,3,4,4,2,2,2,2,8,3,9,1,6,1,3,2,7,7,8,1,9,4,9,4,2,2,4,2,1,1,2,2,2,3,2,1,1,1,2,4,4,4,5,3,1,4,4,4,2,3,2,5,4,4,2,51,51,6,1
405,4,4,3,6,7,7,4,7,5,1,7,2,4,5,6,6,5,4,3,5,3,7,6,3,3,3,6,1,4,3,2,7,3,6,9,2,7,1,8,4,9,2,8,5,8,6,6,4,9,4,2,2,2,1,1,2,4,7,7,2,4,2,3,2,2,5,4,4,4,4,2,3,3,4,2,4,2,4,5,3,3,41,82,11,1
407,2,2,3,3,2,6,3,2,3,1,5,1,5,6,2,2,2,6,3,6,6,7,5,6,3,5,6,2,5,5,3,5,6,3,8,2,9,1,4,2,7,2,8,1,8,2,9,1,7,6,2,3,6,2,2,2,5,2,6,2,6,1,2,1,1,4,5,5,5,2,1,4,5,4,5,2,1,5,4,5,5,21,21,5,1
409,4,4,4,4,7,1,1,1,1,1,4,4,4,4,1,1,1,4,4,4,4,1,7,7,7,7,7,7,4,4,4,7,7,7,9,1,7,1,9,1,9,1,9,1,9,5,9,9,9,7,1,1,1,7,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,1,5,5,5,5,1,3,5,5,3,3,1,101,3,2
410,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,1,3,3,3,3,3,4,4,3,4,3,4,4,4,6,3,6,4,6,4,7,4,6,4,7,3,7,4,6,4,4,5,5,4,4,3,3,4,5,4,4,4,3,4,3,4,3,4,3,3,4,3,3,3,3,3,3,3,3,3,3,41,28,7,1
412,2,2,3,2,5,7,3,2,5,3,6,4,6,6,3,5,3,6,5,5,6,5,3,5,6,3,5,3,5,1,5,3,6,7,7,3,9,1,9,4,9,2,9,8,9,3,9,3,9,6,3,4,5,3,1,5,3,2,2,2,2,1,1,1,1,5,5,5,5,3,1,3,1,4,2,2,4,5,4,5,4,1,91,3,2
414,6,3,6,6,7,7,5,7,5,6,7,4,6,6,2,4,4,4,2,3,3,4,3,5,3,4,3,3,3,4,2,4,5,3,8,2,9,1,5,5,8,4,6,7,7,7,6,3,4,7,2,2,4,6,2,2,2,2,6,2,6,2,2,2,2,4,4,5,4,4,2,4,5,4,2,4,1,5,4,4,4,81,29,11,1
416,6,5,5,5,5,7,5,5,7,7,7,7,7,7,6,7,7,5,3,4,6,5,4,1,3,1,1,1,1,1,1,7,3,1,9,7,9,2,9,3,9,3,9,9,9,9,9,9,9,7,7,7,7,1,7,6,4,7,7,7,5,1,3,2,3,5,5,5,5,5,5,5,5,5,1,4,5,5,5,5,5,96,1,11,1
419,5,4,4,2,5,7,4,4,4,1,4,1,4,1,1,2,1,4,1,7,4,5,5,4,4,2,4,5,5,2,6,5,3,1,9,4,8,1,5,4,6,2,5,5,7,2,8,4,8,7,1,2,3,3,1,2,1,2,3,1,2,1,1,1,1,4,4,5,5,2,1,4,1,3,1,3,2,1,5,3,4,21,74,3,2
